epoch	link_F1_0	link_loss	loss	relation_F1_0_1_2_3	relation_F1_0_2	relation_loss	source_F1_0_1_2_3_4	source_loss	target_F1_0_1_2_3_4	target_loss
35	0.0	0.0938250858625231	3.5970654933732464	0.00043777926172161385	0.0	0.18923863221434858	0.5228965986898205	0.8158716587808369	0.5898162183689716	0.7809003733052895
36	0.0	0.0918891931293269	3.5648283855630134	0.00533264468507841	0.0	0.1851123362989828	0.5312329041952255	0.8112026354655453	0.5748808349082991	0.7934235473452713
37	0.0	0.09337024920884522	3.595812296626223	0.004871276321943355	0.0	0.1867322469899113	0.5325537391109026	0.8235588240391846	0.5843815272049863	0.7936657849845018
38	0.002079451495229756	0.09005151205568006	3.5365132312683274	0.0063318198860004005	0.0024260267473228425	0.18310236002945474	0.5432584445222303	0.8108945155527669	0.5937510033563042	0.7816325038996725
39	0.012283509496155965	0.08985326091005569	3.550732131362247	0.012507447384107721	0.009793932336961839	0.1839256974763619	0.5469574179601385	0.8171774855169617	0.5903633092854792	0.7792810853694645
40	0.00447749379427993	0.08885561971160955	3.4874356266409596	0.012241590843918796	0.009426458206392402	0.18061874455670457	0.5336323581995829	0.797868385201031	0.5978315545069846	0.7664666677730211
41	0.0032634451279836235	0.09028228610061904	3.5070050464274245	0.0051033369321993784	0.0026462957360628286	0.18213378360392346	0.544234953555941	0.7961054520940793	0.5901845786654891	0.7709016553940594
42	0.01722841984801016	0.08912646364235231	3.495472391520468	0.026726251949251538	0.02726686985224166	0.18025168791980478	0.5448866672355596	0.8008705821559566	0.5884966289050092	0.7712689978679127
43	0.002079451495229756	0.09008984066920774	3.5103409189412593	0.006865685067466978	0.004981455657045679	0.18107272296378452	0.5258382214027203	0.8043619585792403	0.5744985466471894	0.7723584028596983
44	0.004436163191671881	0.08667810894806699	3.4162072354820077	0.0158012865088824	0.013447119815031737	0.1740001167746056	0.5602189987835295	0.7896019069635078	0.5999315463159289	0.7618122711472287
45	0.0	0.0849987237466589	3.4192282620788665	0.013285780168709582	0.007714642543621339	0.1748997242117312	0.5750704677528673	0.7870281774978038	0.600198833860407	0.7568818588332353
46	0.006856858011962884	0.08787994877065167	3.421574527417087	0.014802594316588103	0.007515316174022777	0.17513513615831341	0.5846855700672192	0.788498008301958	0.6160937128266046	0.753262780148646
47	0.0077483247217925415	0.0845084145371667	3.3781407844331754	0.02398186682043043	0.02170981228475853	0.17074719704102576	0.5664628157696883	0.7806915557777941	0.6031430302631766	0.7599717875665447
48	0.008090462503134933	0.08215135408702733	3.341308510395514	0.03943940389419433	0.03066398129269637	0.1679395873794649	0.5912249044243668	0.7772899068731369	0.6133674035040911	0.7528660524262689
49	0.028788030488795035	0.08325281194471951	3.359654820628518	0.04032556075879182	0.037630107537209495	0.16943028041513353	0.5802663696067434	0.784487641973003	0.6069456005634227	0.7466166513236495
50	0.045061439163591024	0.08425727503665242	3.3899525293556336	0.05013544269516453	0.05664040545822654	0.17124313988150483	0.5794576630174889	0.7866966493084674	0.6137257709721435	0.7545711614602038
51	0.025975433157739387	0.08260573338273995	3.32693390491512	0.04910531012460527	0.046423572349950766	0.16783532546473717	0.5848673701353436	0.7759263400213497	0.6187817498586075	0.7345218074299535
52	0.018059826925989206	0.08420625186580069	3.399020129262941	0.0350832580358969	0.030272487558296146	0.16973763765875793	0.5673606807992564	0.7981329187532673	0.6075644379862688	0.761187950220075
53	0.02289596489434556	0.08192457110413551	3.352570267062508	0.051181977972648084	0.04938151173074294	0.16636500532084683	0.5709749606942461	0.7815696272264302	0.6068152453102209	0.7625241404062642
54	0.023975015797019543	0.08203006900067591	3.339618627556087	0.04537785132722677	0.04064587717279606	0.1665972157279592	0.5804723714033474	0.769961587642462	0.6014530532011647	0.7568446172578303
55	0.017259604639330704	0.08259559255306521	3.3086212793499477	0.04547396030755205	0.05055030614991998	0.16479269874728136	0.598852234065997	0.7669481811670664	0.6057301086144382	0.7445670594583967
56	0.048608102074414794	0.08219568299747843	3.321380440783304	0.06902572498921798	0.06453092701646097	0.16552503868969223	0.5851794079147182	0.773059013202719	0.6054757821452833	0.7422002571311948
57	0.03682714416016719	0.08094308754324611	3.328893319482273	0.05014557056126208	0.04938665971479898	0.1643070206968255	0.585642227839076	0.7798042520741881	0.6022936339611009	0.7516103267812463
58	0.027293137016001872	0.0814447878957358	3.3360452155404374	0.040906549669030574	0.030514453234423145	0.16517308997503455	0.5926609400921159	0.7739390162654401	0.5993432417032679	0.7528223244392526
59	0.03932805192918194	0.07877525331198154	3.257517626192267	0.07278443173437489	0.07652787682163367	0.1604531301160204	0.5954485936383618	0.757240645748077	0.6115849604289616	0.7366762379715346
60	0.11134914029662348	0.07925676449980623	3.2731503928504093	0.08969398150520265	0.10440378115804985	0.16069281163298452	0.6018507637001989	0.7649064164530384	0.621159511510318	0.74002590424081
61	0.07115936619363007	0.07864311549069877	3.2397747923155746	0.07713352227199183	0.08537983600757751	0.1590992500075943	0.597952394253573	0.7568175328644089	0.611973867094728	0.7291859159182131
62	0.08805840567136747	0.0775302710695282	3.243598269883197	0.0807891655673908	0.08779123101862028	0.15867572980998582	0.5970557193933627	0.7588903674157275	0.6205338589125634	0.7341242184704341
63	0.1563174685420569	0.07759048582999384	3.2511269708627837	0.12143170346048195	0.14614845897672268	0.15913006256386292	0.6039718288308973	0.7597289265614099	0.6200152494864974	0.7345550788711733
64	0.07443624948727544	0.0789522526511565	3.2605010478903327	0.08811644492274696	0.08436424928263049	0.15881482810515782	0.5995552591463061	0.7534348279404329	0.6084355724467349	0.7505222940686094
65	0.10843445980656902	0.07843329698949981	3.2092262111447547	0.11428431297954675	0.10050660778452057	0.15594053151230244	0.6134229532636281	0.750833260257859	0.6131104971690133	0.7289175140768853
66	0.10121631864482637	0.07695528678645598	3.2202994748573213	0.11427958719916127	0.10593215220308198	0.1561426106916722	0.6008002566647052	0.7544437856124632	0.6202600624267952	0.7328863615348106
67	0.08270738518693987	0.07651176511604782	3.2218127564797543	0.10617297711870759	0.08279542725604337	0.155626121638722	0.6003048648389291	0.7539581458619975	0.6141931224259592	0.737916052952262
68	0.12005080948799274	0.0767060746308659	3.209074883598072	0.1219268623112019	0.13341071264433313	0.1557015235877145	0.6093098867326241	0.7470143800455108	0.6185559885574675	0.7296573441809785
69	0.18067712000782857	0.0737249704307386	3.1371517630057477	0.13806642895007007	0.1695163697962505	0.15049069105591234	0.6098304302810406	0.7411927569252016	0.6274489241819602	0.7146548814427068
70	0.07702860833563416	0.07926327333207266	3.2623423084097083	0.09479602380156528	0.0814313043758533	0.15800218567319585	0.6181882212999638	0.7662929595230678	0.6248218086194169	0.7361648164675659
71	0.14454449814275108	0.07559585039763413	3.17182780349702	0.11927027139897074	0.13021364602929889	0.15317425081129082	0.6141765274983213	0.7413215427630945	0.623163506774573	0.7171189919300526
72	0.10532572790119457	0.07659688042533788	3.171573552483728	0.10380053993762761	0.10858925742860477	0.1523162337088953	0.605225171532354	0.7453234437411854	0.6259746770692682	0.7200935378825376
73	0.097628553060509	0.07399561075706383	3.130306478729583	0.1302001222501172	0.10350675408698383	0.14847892160793394	0.6140083190309675	0.7375062557414773	0.626798449214597	0.7235401980033541
74	0.16379262437550007	0.07419916470766877	3.1572050300404717	0.12719525486857192	0.1274986772879166	0.1490226833535012	0.605169378658721	0.7532171780818125	0.6202159695382455	0.7271669255725748
75	0.08923102940772071	0.07813246615254835	3.237205671508927	0.10403431671066822	0.07755547728631171	0.15669569558750798	0.6190255883588769	0.7515922155442439	0.6207490265294711	0.7288987536696255
76	0.1527912333841742	0.07421398255651797	3.130381696618298	0.1504548954317114	0.14384952546985172	0.1473741958863262	0.6082300118772351	0.7403929636362293	0.6148420288061486	0.7251326222352471
77	0.11824660921048874	0.07308290131134272	3.1462621354409475	0.13164095422935512	0.12246406179058238	0.1480787814532089	0.6153903867246214	0.7436272468946384	0.6210385340620317	0.727660114631267
78	0.15679678247334847	0.07523156022258838	3.1801652130624984	0.13015293324543606	0.12031265491576754	0.15065308632802576	0.6048183731386736	0.7483279276852408	0.6276272770848629	0.7287621310266815
79	0.2678617062445463	0.06999195496645147	3.0822104283841263	0.17274883360736257	0.1910322864867945	0.14309801111612067	0.6157033408668598	0.7388135656210727	0.6218573536427996	0.7153992124827961
80	0.1252324780480423	0.07412782410397185	3.1999115064990056	0.11380198864412323	0.1154235614839562	0.15165985522393632	0.6092148131809068	0.7489992497542897	0.6051198093639653	0.7350222167735218
81	0.24369260754409822	0.07267030044554244	3.0837112652167127	0.17743704351001238	0.19008949227713887	0.14410404845505026	0.6177407721452244	0.7273016795377196	0.6289224571942924	0.7149508416906519
82	0.19281990599178905	0.07262102785102065	3.0911831592415635	0.16535480040882092	0.13685411200450345	0.14504197189901177	0.618204432010734	0.7282169326715466	0.6292743480194646	0.7118979380078096
83	0.3156614239366918	0.07012385353723644	3.0501262187196247	0.2080381421197641	0.21133263177762523	0.14089515408323044	0.626715202188545	0.7297205834636861	0.6144065742418605	0.7103225032890418
84	0.2476469546358984	0.07259043308739924	3.0747847301642057	0.18023008631662926	0.18325986259790986	0.14335560632757058	0.621510908573133	0.7246047497699957	0.6139078641235127	0.7150018437923444
85	0.2731018854322627	0.07136436603271266	3.0805968796918135	0.18426949638249301	0.20028424129547498	0.1413456200532038	0.6068250667396935	0.7431666841762701	0.6168340540618082	0.7204137339470137
86	0.1970254448690927	0.07058036634150673	3.0885623277169705	0.17660085856884739	0.1641703407347874	0.14312036860697536	0.6118689465756887	0.736595624664663	0.6229121906391589	0.7164553399729481
87	0.26653841858333505	0.06951766326182664	3.058670786996455	0.2007410002388918	0.20763726342184252	0.14084986263143912	0.621784899326698	0.7301539610064915	0.6301978881063754	0.7140086129018212
88	0.17316952295766316	0.07298610569938466	3.1247829710640804	0.17244116069890084	0.14311839795845677	0.14650641599189643	0.625752427304628	0.7272499431740708	0.6220548161303902	0.7233184404534357
89	0.18660104454538975	0.07121535117639041	3.093700120225053	0.16384575242325045	0.14696125774563035	0.1442348241086158	0.6244629611743749	0.7231634673299325	0.6218818194064499	0.7174705840708697
90	0.2624510817514192	0.07084822161224791	3.0618417520677914	0.18584178185942882	0.17266104985995312	0.1408949981217756	0.6322045907451564	0.7300818707275365	0.6249117050423658	0.7104745803756348
91	0.3177311894683502	0.06912243980512772	3.021126574425422	0.20682936147884065	0.20601360740944438	0.13816509378485486	0.6309858671030384	0.7182608297412497	0.626385970259046	0.7085859299594492
92	0.3271451783056209	0.06889981788325046	3.0275175144674296	0.20463208119728502	0.2191654458626795	0.1378209020794707	0.6208758294791692	0.7243859598555399	0.6271183629457416	0.711633175992255
93	0.28242108160311763	0.06855031864711157	3.0157342649439025	0.18691785237459638	0.18653498754673412	0.13853952576874068	0.615659032920157	0.7158271282681259	0.6335418109897436	0.7004542354893932
94	0.4167854464051128	0.06622518579598782	2.976342099601993	0.23549366997230112	0.23992413621554196	0.13411704766459215	0.6300115413864468	0.7196775668394638	0.6327462750332201	0.700655491809944
95	0.29220455575841275	0.06922173980323042	3.034716923788313	0.2010187457184856	0.1786795153349536	0.13861745662862296	0.6195820651596199	0.7229652886127962	0.6210651905347527	0.7091295792839455
96	0.3260580293018115	0.06789991263888176	3.007956119208124	0.2123178884740896	0.22030635369337592	0.1358439660838604	0.6184796142337883	0.7253757657159475	0.6341892654209625	0.7067294590946586
97	0.3284590953484685	0.06969446236838328	3.0565919574347142	0.19487011901773016	0.1940553825319648	0.13957491026343993	0.6136695880974741	0.7280332711757038	0.6245058713092642	0.7132661125984857
98	0.3719702589323088	0.06658122132861745	2.9891385905502132	0.21228699162606687	0.2219346958560854	0.13395745858811844	0.6215546224562344	0.7243542351842022	0.6305760732462309	0.7045161809602696
99	0.35239826141685054	0.06656145021499853	2.9808552507901083	0.21693817885448485	0.2119289805359197	0.13423060158766867	0.6236375119849304	0.7193132041219006	0.6255676994839948	0.6980886471963227
100	0.31387561556680826	0.0678868064027709	3.0032220436976504	0.20991465192844394	0.2211112874281817	0.13591637937334708	0.6148623018225117	0.7213656941816976	0.6305291333554992	0.7007652642579671
101	0.39030382125918506	0.06703680198583112	3.0211265450435207	0.21747992166020153	0.23428902455086809	0.13639534933709196	0.6134789543120557	0.7239500434118793	0.6202156815202099	0.7102324988951796
102	0.32059155324668237	0.06877718594580659	3.120904313683478	0.21418806130491502	0.22230067155492156	0.1405845383855933	0.6104505049234302	0.7497467115057381	0.6196414311129742	0.7380737236341264
103	0.3303234204545342	0.06699933429016358	3.0074578780648173	0.20694040768398572	0.2062977338363844	0.1348594422557505	0.6252911208085563	0.724406550579132	0.6243289887961403	0.7056073729649864
104	0.23522982978988033	0.07102946863014678	3.1958225739265584	0.17137769360867725	0.15964499356204934	0.14583842373446387	0.6044730908018687	0.7723913201395425	0.6201387374674638	0.7316967592948226
105	0.2579234470675707	0.0669721094913739	3.0560184755254243	0.18907445557756472	0.1748771403520014	0.13632673563151593	0.6236634019635274	0.7406213925117694	0.6236224872911076	0.7156398525763484
106	0.38017951880810025	0.06602111646084034	2.9922704963821154	0.2255431267418672	0.23066291404029604	0.13190064805522383	0.6277520318341789	0.7294115802218123	0.631156096122929	0.7063134131372562
107	0.32726969801589617	0.06646264759867804	3.0132724027034605	0.2044552085917263	0.1982518235339737	0.13526407162524265	0.6314291372373722	0.7167818671707654	0.6302855492742733	0.7059703332123872
108	0.3543620622693787	0.06543468771017007	3.020643142585206	0.2136545503176383	0.22489096411452061	0.1342355551558557	0.6160227221554913	0.7278138154248529	0.6273495915204965	0.7116604153149173
109	0.33798444611309925	0.067585074820967	3.0325497867326834	0.20980039613806642	0.20538769676580315	0.13523290769189858	0.6335479960014165	0.7288372506716482	0.63353854666261	0.7117792869029859
110	0.3125946568049305	0.0676733190300365	3.058925958748412	0.20388346745797323	0.21104566279254586	0.13681523234845952	0.6216251818498529	0.734885614302871	0.6278238492507818	0.7141304185551026
111	0.3928671913214628	0.06372381910078856	2.9866280198763557	0.23385361792733583	0.24684187999564067	0.13049540705810306	0.6204132229292116	0.7289724331730885	0.6296779897882285	0.709736609969775
112	0.38495317821525005	0.06416607389981628	2.9716858116273777	0.24021421521674222	0.24770351784016117	0.1312237454061182	0.6213490413968126	0.7140746268386501	0.6403470076837928	0.7007748629061948
113	0.3494788255214337	0.0652091471011814	3.00176123269289	0.2220260806827952	0.2244320295328475	0.13328382841467318	0.6280067427774697	0.7172637155692502	0.6343289643880521	0.7059988534875712
114	0.39852703664656997	0.06575474489528843	2.953237088176523	0.23398231861915922	0.2385986988131836	0.12869453388133645	0.6191720743552674	0.7165795228076419	0.6276510190940225	0.7034707908653217
115	0.37309097726707013	0.06509741055557297	2.9726612677687116	0.2372580130841583	0.22688150496293757	0.12982106090904805	0.6338831949553428	0.7187086319491874	0.6324180791256012	0.7089486908557283
116	0.41389083826242806	0.06410198402386541	2.930790939609009	0.2366512919861773	0.2409588347743103	0.12783602603416447	0.6317086019511884	0.7112672518059266	0.6309312110622666	0.6937810518987831
117	0.41881763051055826	0.06380028712236249	2.9449857740856595	0.2618510846351973	0.25773135065294495	0.12811892008171424	0.6207026129001929	0.7200346222211301	0.6243274166065096	0.6954856718795427
118	0.3870421476402405	0.06559627098451516	2.960091316988724	0.25139830449825484	0.2363174855355661	0.12836449713086015	0.6256054727218483	0.7261102471479812	0.6305357992059686	0.700479385992108
119	0.4315753790939113	0.06379250348375806	2.9470173891218288	0.23897633038263635	0.24655361264765946	0.12857434563368503	0.6302516538233414	0.7135515770665947	0.6350254274798047	0.6973766048347375
120	0.38011283820743036	0.06387591749228416	2.959199405046483	0.24887990555813128	0.23258215689771666	0.12868510906941275	0.6219622815842598	0.7163008087123046	0.6248841629225883	0.7050311402069434
121	0.44141912086247376	0.061481190129959874	2.9241048523425928	0.2582228614276886	0.26567986514945374	0.1261945269845222	0.6238248632460225	0.7165071759605967	0.6346025022275559	0.6935881831511431
122	0.32550123103485945	0.06848743362791017	3.2170589706952946	0.20112947947136825	0.21358995199527275	0.1395606218604433	0.504353815346675	0.7895495098640476	0.4928272397715279	0.7663207653595597
123	0.31831512571045056	0.06558387971311878	3.082218036107126	0.21006852083514546	0.20731617451663228	0.13471136793260216	0.5812841222949293	0.7430481049000408	0.5835465852168263	0.7214801166566535
124	0.3761027738093106	0.06304682536798809	3.0146111232154955	0.23258536617475192	0.2399890604890978	0.13038286785968192	0.5931164710243869	0.7295902021742895	0.592637896336092	0.711315008968567
125	0.37884280855739777	0.06441236294792121	3.0073395368422733	0.22139226456066094	0.20958714501508946	0.12955817183896617	0.5887789363499989	0.7298320154576406	0.6034424312060469	0.7125045011136835
126	0.4817742447247245	0.06142790009789932	2.939583351264966	0.26435715120857	0.2727158817977089	0.12431326110014136	0.6081372182369464	0.7220149131445672	0.6041305185883127	0.7057296460395739
127	0.33719623299306234	0.07072010939350336	3.0856003774935368	0.21279137837285483	0.19246425489154484	0.13644044532665936	0.6015483177905901	0.7357052296027243	0.6051499288739529	0.7155494293793421
128	0.43985656615405094	0.06218417940994971	2.9790214499736805	0.2562050730935713	0.25619365740029243	0.12646021345510805	0.6052319554115286	0.7380191222733565	0.6143960148849159	0.7057588027375221
129	0.42021230460820946	0.06314129044745778	2.9711458768684684	0.253697978234426	0.2493873713881883	0.12762997150302155	0.6023587950812109	0.7193345459639661	0.6189308200713745	0.7055537677490239
130	0.4012391039070639	0.06480430042986417	2.98611960396476	0.22641090539465938	0.236440523612589	0.12918252607776282	0.60670380665266	0.7247056894030125	0.6185134134230753	0.7003069583377147
131	0.4498651867298877	0.06084863498701848	2.9403183569703804	0.2604359325013694	0.259564245806554	0.12424423674402606	0.610693222672146	0.721120596598335	0.620138620540503	0.7079333940782159
132	0.48116124344641376	0.0622409210119685	2.9417354419315815	0.25486047967501013	0.2587200055601407	0.12606974095621737	0.612488974560487	0.711846102051891	0.6118775093508254	0.7003665681782637
133	0.472748788630934	0.06252031512102342	2.9381247959398418	0.2595390156636666	0.2683178189156775	0.12420954368165715	0.6133897482619814	0.7191913665165951	0.6035861169639609	0.7077655900435337
134	0.4602941399228368	0.06150320463233531	2.9360051927713755	0.26395938457081114	0.261317306325046	0.12450045685930584	0.6233826355872777	0.7139606749897216	0.6211606520330772	0.7077727412365205
135	0.4909019757148222	0.061423705591819436	2.9094043069295754	0.26821117591849897	0.2671184571516079	0.12270366197309661	0.6233473187299028	0.7065913170250864	0.6192789196891612	0.7066958805475267
136	0.5150609536893921	0.060124017500499796	2.8976758405633642	0.27582702631017136	0.2774989175801396	0.12130008000927082	0.6091846743554824	0.7124326932944292	0.6200076824548499	0.7030681176549868
137	0.40031626643134827	0.06560086062049608	3.0849993822896358	0.23416347440422694	0.2388258656975364	0.13218350121977007	0.5996906634669006	0.759609298619432	0.6084471825412617	0.7291380233322968
138	0.41049749419621406	0.06441792691637614	3.0044610112596137	0.2438595990411625	0.24251501360049707	0.12891128397972335	0.6179714656364474	0.731368464851811	0.6264089496277492	0.7069981538030992
139	0.4660406464084336	0.06233387128423948	2.925635537886702	0.26071374951549964	0.25661806059733394	0.12384229078531932	0.6380919522855297	0.7072942350213439	0.6218547352707092	0.7030001142604382
140	0.46257696725648345	0.061134371905527375	2.897192952478697	0.2719614417921635	0.2628294865146875	0.12144537215136708	0.6315193357310879	0.7136970283282638	0.6287962909038809	0.6930174156091363
141	0.4737850332773	0.0612475924250378	2.9402372586083025	0.26791897618020416	0.2766726022901144	0.12497353859569026	0.6336861220245809	0.7079500696317674	0.6235978215502538	0.7063849034828489
142	0.46043984685408346	0.061910075349458075	2.9434343851529636	0.2514344418246688	0.2552722540539532	0.1247948163826319	0.6225767445587519	0.7158048795692331	0.627973718255579	0.702884568998653
143	0.44088742499674943	0.060689825768388425	2.875746913752024	0.26582337616183443	0.24544134081606	0.1200329977131553	0.627651642124521	0.7005822858278632	0.621376882244396	0.6979410060469953
144	0.47310339525519773	0.06243438534051902	2.9018795618771045	0.2649741248786694	0.26175190111057894	0.12321506456306142	0.6326525667785653	0.7062330732470596	0.6287433636596258	0.6869922085093284
145	0.48696447343106875	0.061052156783321106	2.8764181027616753	0.2946894732111164	0.2979804634836758	0.11848765700194853	0.611911094433305	0.7158238545183111	0.6245114307889204	0.6998208248301139
146	0.49062581867472604	0.060425176441254	2.926220827290502	0.2730916879569931	0.27217321396744265	0.12338116496904498	0.6261759290551844	0.7148045460642225	0.6226469762644098	0.7013182657765111
147	0.48746947869831625	0.06124034458074777	2.8954808622844554	0.28443859584904535	0.27621663316272976	0.12130587372610567	0.6247666671272626	0.7073404255987705	0.6192373122590993	0.6979085881325486
148	0.5145644166965828	0.05991903458624515	2.894946847121894	0.27501451294001794	0.2780593424195136	0.12174877245846757	0.6283565499913268	0.7063936136220724	0.6248042121332918	0.6942320997596961
149	0.4889041490869847	0.0603466546852097	2.869236893592948	0.27345670832053126	0.2845526100871846	0.12007653436283657	0.6165194955076349	0.7088071874697094	0.6264916742297777	0.6830881930251118
150	0.4366870596980566	0.061185092660545164	2.8650849966219774	0.2568444416562748	0.2523750488986051	0.12069779489707973	0.6321293523073768	0.6999707422755899	0.6371000862352317	0.6818575964254492
151	0.46639059581368364	0.060182471185752075	2.870627764187057	0.27880013488140765	0.26934914270429905	0.11910489738673678	0.6212409377301126	0.7083250491549938	0.6334256644754885	0.6942518854636222
152	0.4651445697567206	0.06096839977714382	2.8775564187189224	0.267504472111607	0.25844752991475733	0.12040695860696372	0.6124198802683667	0.7032744831660659	0.6280396413559275	0.692476845054129
153	0.47517540209180537	0.05963914683507594	2.882042358617755	0.2562286190564293	0.25203297027643146	0.12140110204289306	0.6253001268773247	0.6993754409096931	0.6339082052621263	0.6901543175234959
154	0.5452956582675488	0.05822026243719421	2.8458012071479533	0.279532492753098	0.2936061739571353	0.1174895098278711	0.6314042825733888	0.7025354118273555	0.6208820052020968	0.6895649248467882
155	0.5084035458048138	0.057678886572489534	2.84381291010864	0.2902125028681614	0.30788857712224615	0.11770190516898757	0.6238010434254969	0.7042926064681778	0.6279345144505524	0.6835960180860331
