epoch	link_F1_0	link_loss	loss	relation_F1_0_1_2_3	relation_F1_0_2	relation_loss	source_F1_0_1_2_3_4	source_loss	target_F1_0_1_2_3_4	target_loss
13	0.1865145087569985	0.09278024967223414	3.066293566855846	0.12269018399783566	0.1303278805452826	0.18860487010065216	0.7941605536712167	0.5387783793691374	0.7978500072914604	0.5346150183125573
14	0.1897916443479601	0.08964549154162185	2.9593560099125797	0.12774867752158603	0.12693119672591116	0.182006066298672	0.802241709057855	0.5154794981172182	0.809613815598347	0.5158933004444192
15	0.2712176636416722	0.08830391408690659	2.919506351903997	0.14902167485330245	0.1740295723336149	0.1789477205537071	0.8070023424676109	0.5098034906552324	0.8102222154642341	0.5105596846695876
16	0.23033918949441354	0.0865419431122767	2.8372426511824433	0.13772862639567973	0.1298303936794152	0.1759951356902524	0.8300778409796451	0.48130194461263176	0.8284825286524926	0.4847298748662315
17	0.2530880921354082	0.08542134568971746	2.767305114436156	0.14991883876581444	0.153669715110757	0.17217434774454618	0.8332986762864715	0.4611024301135226	0.8316400445369121	0.4715944845997846
18	0.2721947248460707	0.08505734339423848	2.70576909427983	0.16713244463663066	0.1647579065593427	0.16946086518928538	0.847529840836049	0.44519709507566135	0.8430431949791002	0.4514897955417443
19	0.3057291287866791	0.08076771811624538	2.6263417591590463	0.1773182722216447	0.1828093926020397	0.16423197183138297	0.8506162899587384	0.4310537067092985	0.8437406337056651	0.43683579963891467
20	0.31578154763477223	0.08299999615925643	2.660449249585131	0.17900862814393995	0.17909127632191604	0.1675449623747379	0.8477022706896244	0.43466552324535557	0.8421250837840274	0.4316737552589643
21	0.301998148814705	0.08089967861440403	2.6089630789473746	0.17546381207085707	0.16658211308342416	0.16351339315397168	0.8540719966490827	0.42732812800177683	0.8514820667021865	0.4250549701202858
22	0.294051663899557	0.08074744828967519	2.5777783680222344	0.17487397866295612	0.1746034989430866	0.1626570338245986	0.8450260459223278	0.4120979644586217	0.8409453900935819	0.41509310292743895
23	0.3487577325213535	0.07950976772032062	2.515895356784833	0.21038485563951437	0.20480166339148848	0.15810469830483556	0.8533034425461296	0.40476331061621373	0.8507333794282222	0.404419565822712
24	0.36941549392163225	0.07791121920735826	2.4826554954289946	0.21534460196208277	0.2216755548772403	0.15737402869057776	0.8631629316231956	0.3881542831857629	0.8564313096789338	0.3932318261901146
25	0.39129194469655143	0.0744393021349208	2.3948717171250427	0.23513879863502804	0.23747002254729835	0.14953173587328264	0.8688793480056508	0.3855310859897843	0.8683973737555621	0.38473020175891826
26	0.3890613340264653	0.07509051377014701	2.4140540628253	0.24375220306184925	0.24382180444077725	0.15028211517749804	0.862997446280938	0.3858092485716091	0.8690005356093534	0.3932443325240973
27	0.37494972384852066	0.07786299897983	2.4344105208875146	0.22208290861581975	0.22119499003945794	0.15358145713869611	0.8714994931346479	0.3808957055540265	0.8700079061810096	0.38215096205639526
28	0.39082680787548857	0.0729717873046777	2.332788970469159	0.23753579871082564	0.2285007293623399	0.1476053551220183	0.8754622687527682	0.3588840136359529	0.8742403321423441	0.3600221325365476
29	0.4014857380323545	0.07345991571762792	2.2763206209786113	0.2506581245781676	0.24184260829265178	0.14416329414723306	0.8768577753478709	0.35026946908970097	0.8894547600840195	0.34508723112570344
30	0.396866559525338	0.07185277759895971	2.2960332370293024	0.2568225210568114	0.26466346718718464	0.1449744573166896	0.8823291217580149	0.3555929499371178	0.8852809239755071	0.34909612442906435
31	0.4046377452496576	0.07277853140398753	2.2914454596360567	0.24354519626678012	0.24408900132392347	0.14430735452709947	0.8826183283567212	0.3526253499564637	0.8805497322512403	0.3512863359823803
32	0.4286290409260933	0.07039070311692806	2.2258025911344883	0.2778588064244404	0.25090662084189597	0.140118138588487	0.887067178405999	0.338277432193996	0.8886058933296274	0.33956678329486306
33	0.429461786887475	0.07011454047708077	2.2009840995541334	0.2674524078920437	0.26200156778822603	0.1382018163064502	0.8870835351226061	0.33640476369559524	0.8856193852600567	0.33364599129685324
34	0.44347499686691194	0.06909996423635326	2.1944750220114986	0.27200570922122946	0.26393315038405973	0.1370995895883045	0.888184770413317	0.3379698201859286	0.8883773684015324	0.3335126828990276
35	0.41699337619764487	0.06958046568310226	2.1761341548073885	0.2872933937830869	0.26152755936892	0.13736951064704137	0.8890823692143445	0.32370008420350865	0.8961294987307512	0.3240879766438786
36	0.4628545184782601	0.0677714176596972	2.134806505949027	0.2876139575537494	0.28732045322754	0.13394285649426096	0.8938377810520352	0.32117858280407674	0.8965130827281205	0.3175198008540085
37	0.4775524592305772	0.06800268462836537	2.1745713021420787	0.27685765637545096	0.26444309293401663	0.1357231789687735	0.8880065216031949	0.32727346762653864	0.8861950126416147	0.33045949491614957
38	0.4737794444399637	0.06491142614638755	2.0947195197915915	0.31645251429562216	0.31767674177750477	0.12985170828136383	0.8938866959407027	0.3159002430116302	0.894525704424654	0.31829397287938643
39	0.4764885953424583	0.065497595843127	2.0826367891973914	0.29507628329028207	0.289340972224894	0.1300139970906894	0.8935630634801324	0.309052043733982	0.9011619488706982	0.30913063857009315
40	0.49855474582196446	0.06469553813094356	2.0674238349485816	0.310602865875846	0.2958060528859772	0.12922022419706253	0.8983869441675432	0.30076210662060227	0.9012890052027346	0.30761855683619904
41	0.4968194796134084	0.0630168440234385	2.051304231179912	0.31675412090604554	0.3313760671895381	0.12751387926014396	0.895979227829849	0.3030644939051748	0.8936055449206707	0.30379910217952566
42	0.5239913789578243	0.061637727893732286	2.011592339400062	0.319944494012359	0.3553070684847165	0.12437351502920359	0.9005879867017538	0.29835862170390254	0.9031826076935577	0.2976108096165165
43	0.5102040553175315	0.06425775314830214	2.0487508273422956	0.33164450171949095	0.3293787472101462	0.12548006571767842	0.8933116857254751	0.3051520998978634	0.8959115700806636	0.31388728181978537
44	0.49289262972745806	0.06475801903497659	2.058976926716649	0.3131731669566232	0.3091194084375978	0.12659324845410674	0.8979115185608322	0.3087301161303811	0.8980298290450126	0.30537723109724996
45	0.5130472624312834	0.061638960560760445	1.9819102204160104	0.3176428442111108	0.3165007094548453	0.12170560171518803	0.8976420700331513	0.29502896570305825	0.8994933627618598	0.2883123797417829
46	0.5129299315926111	0.06098517549806987	1.9729526840945588	0.3262172168748329	0.33951969365982343	0.12172273233620162	0.9032746053768912	0.2852347504792773	0.9039429578598306	0.28711226801860196
47	0.5101843305967411	0.061523010068797894	1.9933507864006281	0.3032577929385469	0.29979312633185645	0.12164906865704209	0.900324415034316	0.29610527526524777	0.9049094769042069	0.2949837064283751
48	0.5295724715937673	0.062248025946457924	1.9825062407976393	0.3473724471543247	0.33342786355599935	0.12178764650675014	0.8985843646151033	0.290755344543379	0.9052951549218913	0.2857723028292705
49	0.5265520299681159	0.060362009775307	2.021805382676032	0.3203520498404793	0.3374982821831456	0.12280438620758749	0.8912674332356094	0.3019171013738013	0.8944959816183793	0.29936538699351
50	0.5266435485317889	0.060888845976248746	2.0059030611273263	0.3191993923691834	0.3248396223401939	0.1212169346442986	0.8999086396585171	0.29586920205435285	0.8982183838677692	0.3013385328656821
51	0.5311640924101155	0.060717636436751495	1.970720178496498	0.3265595013925516	0.3177290129983477	0.11890620664297535	0.8957229626205705	0.29355950417561766	0.8998780747151213	0.28855041849992363
52	0.556276907089985	0.058490183609712545	1.8993553044886737	0.36258729975985493	0.3691773804843859	0.11430088300550431	0.9061019601765505	0.2765191464878506	0.9069863796484713	0.27852297767040923
53	0.5740591774359903	0.05791585541178817	1.8838928358047795	0.3422481940788925	0.34392138844639886	0.11389692018533883	0.9052559372489183	0.2725128626070633	0.9138500240864563	0.2694080801130864
54	0.5732226331368392	0.055633151286502515	1.8500260409282059	0.3545304469974287	0.35918258832434397	0.11085972641459609	0.9113464215846616	0.2709959955716945	0.9147402676049229	0.265152888542593
55	0.5800638215664149	0.05714722861289692	1.8599282617038446	0.34972239941374084	0.34852037028129434	0.11289486855304175	0.9075579358563647	0.26180396744639817	0.9125394062732441	0.26263289945237267
56	0.5936598056983926	0.05777147375860286	1.871033329325278	0.36049467051682493	0.3761119349427514	0.11242570972086459	0.907909265565114	0.2668772053696356	0.9124064459476133	0.27076520711492913
57	0.566529073608327	0.05597278071998249	1.8622360491898582	0.37801822457110185	0.3818304823050252	0.11128763220996053	0.9076876299686777	0.26868982423698773	0.9117695518280832	0.26878391412905567
58	0.6122721939370128	0.05282107811735481	1.7938769186847159	0.3933441348806163	0.4020386498802372	0.10598611223739704	0.9100253453146347	0.2596609659586176	0.9175104136733362	0.26056105412477376
59	0.609140158212044	0.054190711695120825	1.8304684844174408	0.40211998307272007	0.4007382831427497	0.1094536206454221	0.9087156616695836	0.26031300829094334	0.9158340947139605	0.2590226696698565
60	0.6171233007314437	0.05225052474954557	1.7552902199881235	0.3960116578033394	0.3876494920335959	0.10350528090402963	0.9132169973874056	0.2526699739300351	0.9201848723586243	0.2487721154275396
61	0.6073069413006198	0.052720418555866795	1.7319273074986232	0.4216403529988369	0.4158703972629135	0.10256473332026758	0.9148980151349627	0.24304550110357762	0.9175308143753144	0.24302449790497616
62	0.611041620766856	0.05313991412687982	1.776927077424377	0.37371413351936167	0.36998668222301795	0.10504916019783332	0.9089633511735112	0.251200833951567	0.9152919271198138	0.25198113940713696
63	0.6193029174832654	0.05272314931239486	1.7692098600260908	0.36887430147709466	0.3632713696240757	0.10475947269522862	0.9143909554471601	0.24977419535498813	0.919433810539024	0.24551398363405635
64	0.6255910704280213	0.05041247107572447	1.7191542425877813	0.383759173959551	0.40020792356423446	0.10082150924438202	0.9204551348644358	0.24019215923493803	0.923443260478369	0.24174945700357403
65	0.6212511541363795	0.050907172606739874	1.7103800630994639	0.4223111712050526	0.40429226120241624	0.10055519373864848	0.9223424069373064	0.23562589549133045	0.921147553154976	0.23740554282465037
66	0.6366966620937259	0.04987604741234157	1.684943186862373	0.4079824510646633	0.38332979000170897	0.0972464835454182	0.9158915089220149	0.23650030048287926	0.9201140317175224	0.2408995243155769
67	0.6603117418165668	0.04933711951601004	1.6683199354743652	0.41862774370476513	0.42674439401613723	0.09689955272242558	0.9194102576507781	0.22840380462594004	0.926297101806654	0.2332617631194469
68	0.6493624382636639	0.04898867946359065	1.6488963051587304	0.41842982284975727	0.4044998733850362	0.09518686118333668	0.9227401308743929	0.22603257379420488	0.9198790263147011	0.23020868529291713
69	0.6379587729532727	0.04801107899305436	1.638777394021227	0.4040715564463199	0.41008473188025835	0.09507213575859193	0.9172592834537646	0.2194851035584882	0.9223499368675564	0.22418419745474824
70	0.6667899101727512	0.04841797275353191	1.619289345156807	0.45146419527257003	0.46248273974837056	0.09341407178323305	0.9225687489387857	0.2193164802831889	0.9289188726176154	0.2181767361069538
71	0.6543654080909638	0.046065675510187275	1.5833373712452605	0.44394473529927575	0.4410369062724886	0.08960559276830715	0.9255972978166581	0.2156149175157882	0.926583740551037	0.22020643106087873
72	0.673981995803465	0.04594031186605312	1.5652508587160738	0.4343224276150532	0.4285597289981385	0.08928796733955865	0.9308283382141042	0.20852896820239195	0.9309058601904661	0.2094003869449169
73	0.6815834920143921	0.046751207609095485	1.5670362531044142	0.4250395773876068	0.41587924032613016	0.08936172034685634	0.928515047539178	0.20542064200048596	0.9295456822605096	0.2103402999735177
74	0.6873030191499541	0.044730806017742215	1.5280742819936852	0.4677533972419771	0.47771338714322514	0.08608432419995718	0.9283056477902721	0.1985606050868919	0.9262482251418998	0.20726306761258265
75	0.7130122112459226	0.0421443397312115	1.4782563431611364	0.4633467724029151	0.4520801813026489	0.08291643042249235	0.9324512423192066	0.19432200847398357	0.936955338600831	0.19066867081010663
76	0.7045413144063895	0.042909222302994564	1.4990223834005036	0.4425686281200163	0.4408377507847	0.08418593027931136	0.9329617014171987	0.1958009652140961	0.9328094164776399	0.19457095637540725
77	0.7341424566394412	0.03891314982714482	1.3875271638467142	0.4851979935803061	0.4682942925477713	0.07590978640229074	0.9422913201278391	0.17709850568481986	0.9397726189495763	0.18240311414911642
78	0.7144595358925329	0.04276969293784375	1.472971066741319	0.4662642501435512	0.45976038678738806	0.08317005924785315	0.9329757412909474	0.18436191933829954	0.9371341973718357	0.1846744095113863
79	0.7102311795565324	0.04194199357435627	1.4510702444639554	0.4689065016997283	0.4751669934303419	0.08066993417247578	0.9381183428769927	0.18396945396874032	0.9409711000563019	0.18432160451242763
80	0.7168316189458341	0.0416174959207917	1.4402383761041686	0.46440347106731233	0.4455349249129213	0.07894197184149258	0.9375495743416155	0.18167636115158495	0.9359614862618112	0.18933339747566794
81	0.7269224634707147	0.03882842699186279	1.39851436774909	0.47678034714564127	0.49643864176728997	0.07557862346145601	0.9380669473859143	0.17683921579647355	0.9375804646356274	0.18266143707822763
82	0.7167526574971862	0.04155884733900035	1.4656086141580211	0.47145723191870686	0.45843979894781944	0.07964577558079805	0.9363616920231287	0.18845134632032795	0.9359913102770123	0.19242681853625887
83	0.7215260267458695	0.040629180094203896	1.430412022649274	0.4538246086254836	0.4593238648115592	0.07863869188149654	0.9428498743135848	0.17312588018164662	0.9406767012724561	0.17879789200256185
84	0.7530080596901693	0.036935504162245315	1.3412260654158563	0.5067842175656863	0.502232556207882	0.07142129307724328	0.9451172349185548	0.16553432658306771	0.9423129424067749	0.16776076646753216
85	0.7312714599446625	0.037665847531255334	1.3995583375813259	0.4888080930234427	0.49260965042081084	0.07443018505607064	0.9395187158569264	0.1771613410278651	0.9342085589858602	0.1799821409746104
86	0.768894801163766	0.03582361908723735	1.3157460340039668	0.5176159419043271	0.5260731360292052	0.06947099103619356	0.9437219154042399	0.160888394398879	0.9470674303946649	0.15994585310707615
87	0.752310199590248	0.035303415389994784	1.3427305720351876	0.4895014265671553	0.47490658334669295	0.07113934401050905	0.9413662615768228	0.16631743418078077	0.9451146767510092	0.16265089240342592
88	0.7843548282858614	0.03329398013807046	1.2655231482905849	0.5137430914511434	0.5150035789474142	0.06505909771429182	0.9469090859372173	0.15561716269234693	0.943810495586715	0.15533643443854306
89	0.777659347706143	0.03370546458843309	1.2473577031167162	0.49553546678350335	0.4887291328518437	0.06396605326410602	0.9462393164691063	0.1509565138792243	0.9490480487263546	0.15141913405152785
90	0.7681872783058407	0.034501369563639084	1.2736696719663207	0.5118336237793254	0.5162315548495767	0.06564489080817784	0.9464720552712923	0.1541642888553494	0.9438332776415393	0.1550900549329133
91	0.7855965299568168	0.033471397252018135	1.2887968311831455	0.5019642458744753	0.5219612984506076	0.06794224822353834	0.9489589238392335	0.14646517438281081	0.9524575158279666	0.15187588732888924
92	0.7882367787100402	0.032298114998546214	1.2261444903257714	0.5253080609640051	0.5250204625436862	0.0633271530767348	0.9547288754513926	0.1371075358754433	0.9480533827762899	0.1435495526260888
93	0.7910619302243759	0.03224097567952283	1.232693866700418	0.5132242253048351	0.5152197328245378	0.06323661852458436	0.9490287950184109	0.1453574382607563	0.9467733286498712	0.1412096636769919
94	0.8035254213276498	0.02960884768631342	1.1884944930589354	0.5389059226589766	0.5520817342672948	0.05987788427651865	0.9496529059790892	0.13880251008310246	0.9551703459936506	0.13600890989082431
95	0.7907102309556052	0.03157543809353187	1.235552185205884	0.5267254050250206	0.5345976750211155	0.06330617998387304	0.9474148093243872	0.1454677693506156	0.9529816770227422	0.14025850252054745
96	0.8022293653064196	0.03131482088187249	1.1971605147949267	0.524433385803956	0.4987325777491346	0.06072739414059643	0.9516562306212486	0.1334891652429091	0.9532838174829488	0.13741576549043547
97	0.8068006225864834	0.03027558567893332	1.1920681565817537	0.5536216900986453	0.5654914454283417	0.05945329780752097	0.9509937256990475	0.1357194264601576	0.9483583965957244	0.1401659479240312
98	0.8103577795532148	0.02931973760940644	1.2318323346681344	0.5248751844027045	0.54327744591998	0.06204375564270683	0.9491385249586014	0.14075449941789403	0.9504681936827963	0.14642983765532464
99	0.8335724928129447	0.027194756129297972	1.1343647293232844	0.540252514637036	0.5495488439117124	0.05573829371355214	0.9567994079321321	0.12584598412717915	0.9569758449392063	0.1272150727902634
100	0.8157123561862593	0.0276114544962598	1.1377605376628792	0.549003464944774	0.5459009891138434	0.05584576513542872	0.9548540715218975	0.12564139467923605	0.9580805131143078	0.12992811739734267
101	0.8144576168578186	0.02895519535345047	1.156113689571484	0.5409998270281609	0.5723818473482111	0.056976365094564684	0.9483792753143618	0.13285107902105672	0.9567523909428237	0.12861284553025007
102	0.8056345307546402	0.030051988511107564	1.1398453020909889	0.5645647743703583	0.5374464287741607	0.05638846333490896	0.9569340228187818	0.12640652477063014	0.9592784939847141	0.12411487857383047
103	0.8214762157424079	0.027193062149592107	1.1197516133580907	0.515329319595706	0.5216580040521138	0.05320923744002047	0.9505979534079216	0.13414897665377465	0.9580371742560327	0.126590954803678
104	0.8128538326019247	0.028102653816001258	1.147834341775746	0.5085354039234016	0.5027952568029688	0.056627222111744625	0.956806485375438	0.12607305779228162	0.9560309547453404	0.1273882844452373
105	0.8174696987552964	0.02710858860844139	1.1336184393337885	0.549656799840419	0.5342626605198998	0.055056376886173056	0.9511834689533692	0.12956017157717814	0.9585628915784508	0.1241681040451823
106	0.8186076220522163	0.027764842589553133	1.1189247998811795	0.5534210418134917	0.5678530075254778	0.0549662387566698	0.9523653753225456	0.11613935315453501	0.9514464592426046	0.12255247475394455
107	0.841049930325033	0.025245174835863655	1.115085964979312	0.554794483799289	0.5593906413378033	0.05291703081991457	0.947182113909409	0.12487135031219648	0.9551056948759952	0.12887370496758255
108	0.823644297310075	0.025922658071883712	1.0847506081134612	0.5466337182368305	0.5459808780538197	0.05144851850080488	0.9573793131486457	0.11775188540084457	0.9552730959775753	0.11887179024959772
109	0.844188096525243	0.02618173829527482	1.08711878620217	0.5511369469221308	0.5356164262605478	0.05175569584696795	0.9564493526464677	0.11648617298033664	0.9562968853642598	0.1188177818158284
110	0.8375750243011973	0.025636882553933576	1.0966288464355571	0.5357033992758696	0.5579740614938475	0.05211998509738415	0.9515912639490771	0.1195997063815197	0.9599292287139249	0.12102490402351582
111	0.820934289994075	0.02679876342791611	1.1041838717105257	0.5270562393726105	0.5268352254818555	0.05339042144330029	0.9520372190456583	0.11817265641849536	0.9614812480607375	0.11655711239049624
112	0.8297558889251323	0.025685160997798898	1.0635290635307957	0.5798127824742048	0.5752616960087387	0.050117126027197	0.9643246479107188	0.10746434477790258	0.9546872604748269	0.11944440725198253
113	0.8493540867747326	0.023957887795942916	1.0733005627375003	0.5436860691430283	0.5625197208208792	0.05085331021659602	0.959741005868891	0.11386514631974307	0.9590942355028523	0.11535141066545687
114	0.824257321385636	0.026323478785312483	1.08608122019651	0.5604537188808573	0.5618831714581685	0.05231340589100435	0.9582712004012872	0.1104361581540993	0.9587347255246923	0.11586096191653347
115	0.8435116726848216	0.023918706870302935	1.0133371985685264	0.5502132551495245	0.5329546643368965	0.04583994769073561	0.9613526127212326	0.10885556271492579	0.9598819381151583	0.10971805457365871
116	0.8376182633651741	0.025379659047899114	1.0718379491086905	0.5696701112999493	0.5717942115419219	0.049544278980947445	0.9561929756154849	0.11611480243297803	0.9532863617671472	0.12317091586811446
117	0.8449070217662523	0.024985987162447414	1.0594296089934008	0.5717773636591517	0.5745213007476864	0.04962038489776007	0.9586994493813905	0.11194934364282326	0.9578696735302927	0.11300142565809065
118	0.8474972996274502	0.02452011274234341	1.007908263500301	0.5612044284228833	0.5576970522188888	0.04607029336397798	0.9648811619213258	0.10232345974739639	0.961582025649649	0.10729709939596371
119	0.84760753492966	0.023876922957188657	1.0192971324346343	0.5634898954527539	0.5617615076027761	0.047135661742859436	0.9655637963526608	0.10245345083023438	0.9596039581657307	0.10855944962844367
120	0.8123264727945347	0.02710418411415781	1.1439467192108657	0.5306449839796902	0.5568100217323916	0.05423680278835761	0.948671191922947	0.12898214166651295	0.954701929103853	0.13178332295840903
121	0.8436347347920506	0.02475201491490086	1.0492131099489606	0.5742682259827536	0.5650880507131713	0.048295063193959854	0.9619602025828486	0.11160851305061621	0.9583872957779149	0.11278611635365383
122	0.8385904523721264	0.024620684883454386	1.0393322087330548	0.5571617764564304	0.5416585443358191	0.047844537054896275	0.9571622143724275	0.10395951614642528	0.9605523686741306	0.11530848795492059
123	0.8483590294461	0.02283727265737003	0.9981188925222606	0.5662113043701932	0.5594711433971129	0.044953828857379224	0.9646190652452912	0.1020861278316078	0.96180012260268	0.10574447783391892
124	0.8590762101952867	0.022204132433703068	0.9874940290154692	0.54843533521943	0.5557726254105305	0.044712943228946776	0.9617473809209329	0.0997470546506855	0.9615977284811884	0.10128087274549742
125	0.8761380875876337	0.021418298721077485	0.9551151324958917	0.5794959264396956	0.5771051248477254	0.04247436348680037	0.9655608523205412	0.08897714735084879	0.9612984843932646	0.10337894582624667
126	0.841982169285864	0.02310138958900927	1.0084828928426317	0.572558112636592	0.5570300258733084	0.045809195387344	0.963333577482257	0.10323932595572828	0.9601383845005129	0.10907971131173352
127	0.8595286991326061	0.02268466725586032	0.9818461387119999	0.5739338206733827	0.5799983607008399	0.043299430094823926	0.9614801337437977	0.10586179552774798	0.9599262498284163	0.10421799464829985
128	0.8520543950739562	0.023786387849516824	1.02569812115025	0.5497336563133296	0.5352818845266656	0.046438794347586736	0.9592900387394262	0.10467565538287797	0.9582009951044707	0.11655096390346818
129	0.8515919731867493	0.024011370970039372	0.995630484527497	0.5829505556701741	0.5770683048168556	0.044183442759282224	0.9620442037663868	0.10414032286664163	0.9601577789645702	0.10906107243897117
130	0.856486153572954	0.023871194828752332	1.0054667047563308	0.6125387674927958	0.6397901230678675	0.04513322960474797	0.960362720996565	0.10278741161678347	0.9579108163668991	0.11011886720922134
131	0.8514238946693504	0.023232806426499487	1.0427244109916407	0.5736155870525529	0.5807862273038855	0.04778422996608031	0.9569249133927877	0.1109954728339624	0.9622392402695304	0.11076036827985296
132	0.8568930203786005	0.023442707064301013	0.9855697726375219	0.5808244220827307	0.6094487128239852	0.04497884775345586	0.9626192151345462	0.09677750452617191	0.9637379729531426	0.0959900409619812
133	0.8679153157430377	0.02110317272966044	0.988623454805889	0.6048534714899144	0.6358699055979088	0.044271339251371514	0.9633368591610533	0.10050890957830051	0.9622836276961783	0.1026826276909188
134	0.8633935221301909	0.022042206649182404	0.9821679039397454	0.5617108331047443	0.5619108268851272	0.044023609969795686	0.9623996427485932	0.09756414710757483	0.9648560143802319	0.10199185745681033
135	0.8570644885408119	0.021741937233967022	0.9622099051410161	0.5860482368193078	0.5869252920540132	0.04139806058343092	0.9612484679339478	0.100488060072465	0.9628893741203842	0.10537488703978626
136	0.8546428745030276	0.022671879819436417	0.9825985351870407	0.5786243979235665	0.5844470610652879	0.044469563685613396	0.9626045168833444	0.09670060945812108	0.965710404744622	0.09832917272425853
137	0.8637151203233272	0.022207674908317626	1.0116043971087472	0.5758833244145787	0.5808167013255715	0.045326731067338234	0.960463347883572	0.10263060399256538	0.9611495224534004	0.11130128731311066
138	0.8686133050768655	0.0208720479354893	0.9826705265162566	0.5683768597285418	0.5531037582090662	0.04252424996122143	0.9574698107084427	0.10541700792199188	0.9627836504447911	0.10649178407358495
139	0.8484970616981204	0.021161123887957527	0.9920240648652062	0.5657757117353268	0.5574349421167195	0.04392988908721596	0.9619429920945877	0.10141534039873153	0.9634762517626934	0.10475779240289076
140	0.8758856345652049	0.01897006544955313	0.9403431634335623	0.5734595981750086	0.5925921722612837	0.041028491094200766	0.9689167201803814	0.0904446708750885	0.9691676205164389	0.09375991943816112
141	0.8784990703613815	0.019010220830186723	0.9236802516828867	0.5938452777632524	0.5905270734274907	0.03965531692770502	0.9685355040369789	0.0896759470505801	0.9679078162830119	0.09254804683171484
142	0.8644114061484244	0.020212758560611655	0.9102664805328018	0.5939163687374596	0.5769322926900515	0.03886428495706921	0.9643332417634277	0.08790424201337065	0.9701173429329034	0.0902826347276033
143	0.8819537697310214	0.019213375193581267	0.929117363653254	0.5979239019923274	0.60631779069835	0.039719751483736236	0.9567288967724636	0.09461954064242838	0.9684291849490229	0.09434952596705709
144	0.8785376321745147	0.019290646000341125	0.914970214605839	0.5925282335179605	0.5799877713925929	0.03959722945896479	0.9703768006781419	0.08734934908898866	0.9676121332629545	0.08963827788433179
145	0.8932815101234801	0.017615418454869147	0.9000680593613586	0.5752659674789571	0.5935471560289713	0.037868985129604085	0.9630742437840347	0.08777874723891882	0.9608579851499003	0.09196759540650132
146	0.8777574993213665	0.02030966622629871	0.924583160999388	0.6160157728859889	0.6202395542978322	0.03921500978768784	0.9648028348907984	0.09690513987354944	0.9659494494346514	0.09412278033275379
147	0.8618864322275619	0.02128531287308006	0.9394930531314183	0.566867516286996	0.5563180127566427	0.04134132925223679	0.9645482012678999	0.09026897086501359	0.9657156970945361	0.09475898121711435
148	0.8714838660342105	0.018515052544751266	0.8896271639486434	0.5906411297401072	0.5715198031905905	0.03672187722572898	0.9675588920189698	0.08873521384929592	0.9671808903650385	0.09327793546568326
149	0.8810007827487126	0.018995652346613243	0.9005216963436491	0.6081673133598864	0.6058025928192502	0.03840516067571325	0.9665115731012843	0.08569879657798365	0.9686460829673437	0.09085602091170702
150	0.8878077206426546	0.019596835632372467	0.9002270513165337	0.59109299307273	0.5643064160695322	0.038451451454723104	0.9648033650906549	0.08740597740182589	0.9683975196137956	0.0889254292229769
151	0.8447870468316447	0.02300316031254027	0.9877427585555861	0.5704460900979222	0.5500785498946836	0.044948843904960054	0.9628240811970836	0.09579810729492748	0.9624778665076631	0.10116266406525203
